기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2023-03","10","곡물",967.8,1828,1302769.6,475325,-473496
"2023-03","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",6621.9,4862,49522.2,42611,-37749
"2023-03","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",5402.5,61347,182837.3,143714,-82367
"2023-03","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",368.1,10314,12541.1,33288,-22974
"2023-03","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",1.1,21,21887.0,5581,-5559
"2023-03","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",6365.8,9367,149154.4,204550,-195184
"2023-03","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",4875.1,32253,17565.8,101408,-69155
"2023-03","17","당류(糖類)와 설탕과자",20348.3,22122,218957.6,137031,-114909
"2023-03","18","코코아와 그 조제품",2323.9,5844,6894.0,39017,-33173
"2023-03","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",43510.1,167141,27082.3,86949,80193
"2023-03","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",10619.0,77979,92177.1,133129,-55149
"2023-03","21","각종 조제 식료품",38018.9,151001,32711.8,248996,-97996
"2023-03","22","음료ㆍ주류ㆍ식초",79575.6,96837,120044.3,165354,-68517
"2023-03","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",25752.1,27204,605052.1,256390,-229186
"2023-03","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",9103.0,97977,4685.1,34810,63168
"2023-03","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",319599.9,26037,1071749.1,91926,-65888
"2023-03","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",138437.0,94849,7130345.3,1686764,-1591915
"2023-03","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",5794753.1,4672497,31280133.1,16448967,-11776470
"2023-03","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",388739.9,1779510,415658.8,2524275,-744764
"2023-03","29","유기화학품",1417511.6,1768225,676347.7,1301698,466527
"2023-03","30","의료용품",2996.2,580791,8224.5,756566,-175775
"2023-03","31","비료",62851.0,33764,258621.4,133223,-99459
"2023-03","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",30462.2,238794,26855.8,213162,25631
"2023-03","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",34864.0,761312,9888.3,196629,564684
"2023-03","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",54457.2,138232,22311.8,99337,38895
"2023-03","35","단백질계 물질, 변성전분, 글루(glue), 효소",5959.1,73776,15835.0,78276,-4500
"2023-03","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",692.5,7684,254.7,5487,2197
"2023-03","37","사진용이나 영화용 재료",1847.7,93637,3189.2,79116,14521
"2023-03","38","각종 화학공업 생산품",94406.5,513680,358568.1,771638,-257958
"2023-03","39","플라스틱과 그 제품",1507925.9,3210049,262228.3,1143328,2066721
"2023-03","40","고무와 그 제품",239498.7,648738,74513.0,260743,387995
"2023-03","41","원피(모피는 제외한다)와 가죽",3055.4,33377,11298.9,27808,5568
"2023-03","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",959.0,37283,8922.0,378029,-340745
"2023-03","43","모피ㆍ인조모피와 이들의 제품",1.8,242,57.3,5517,-5275
"2023-03","44","목재와 그 제품, 목탄",4480.1,5471,941925.1,290583,-285112
"2023-03","45","코르크(cork)와 그 제품",1.3,42,69.7,410,-368
"2023-03","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",3.3,111,560.0,3483,-3372
"2023-03","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",62785.4,12506,226501.4,147819,-135313
"2023-03","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",234960.4,243596,109716.0,192720,50876
"2023-03","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",3955.0,39292,1527.6,25578,13714
"2023-03","50","견",26.6,2888,49.7,3294,-406
"2023-03","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",235.5,5148,1521.8,27542,-22394
"2023-03","52","면",3555.5,28515,25274.4,86524,-58008
"2023-03","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",38.6,738,2201.8,8517,-7779
"2023-03","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",30423.2,195487,39634.9,98183,97304
"2023-03","55","인조스테이플섬유",71508.3,119335,16338.4,63521,55814
"2023-03","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",11159.6,68184,19451.8,64812,3373
"2023-03","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",594.9,3838,6159.0,12564,-8726
"2023-03","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1703.5,20262,762.6,6528,13734
"2023-03","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",9849.5,99858,6136.0,39701,60157
"2023-03","60","메리야스 편물과 뜨개질 편물",22773.2,175103,1731.8,10325,164778
"2023-03","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",3143.8,86993,22085.9,478570,-391577
"2023-03","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",3751.6,96984,21795.2,667527,-570544
"2023-03","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",28786.7,55259,26793.5,114726,-59467
"2023-03","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",1921.7,37242,13288.7,397556,-360314
"2023-03","65","모자류와 그 부분품",350.3,12490,980.2,32275,-19785
"2023-03","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",4.0,164,1407.5,10799,-10635
"2023-03","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",40.3,2663,610.9,10311,-7647
"2023-03","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",13066.6,93353,285888.6,141564,-48211
"2023-03","69","도자제품",3262.7,33711,105276.1,128553,-94842
"2023-03","70","유리와 유리제품",33125.4,164514,107384.2,218706,-54192
"2023-03","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",1166.2,516995,4149.6,411095,105900
"2023-03","72","철강",2204888.1,2277508,2003731.1,1719095,558413
"2023-03","73","철강의 제품",335399.1,976098,233410.0,651928,324170
"2023-03","74","구리와 그 제품",50938.4,439695,81463.6,735790,-296095
"2023-03","75","니켈과 그 제품",2222.6,34640,13215.4,237175,-202535
"2023-03","76","알루미늄과 그 제품",116508.2,447092,259598.9,722279,-275187
"2023-03","78","납과 그 제품",17985.2,42767,8484.0,21649,21118
"2023-03","79","아연과 그 제품",61829.1,190195,3165.1,10405,179790
"2023-03","80","주석과 그 제품",198.7,6436,1198.4,37302,-30866
"2023-03","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",2285.2,27090,10342.6,119835,-92745
"2023-03","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",11158.2,212775,5159.6,89702,123073
"2023-03","83","비금속(卑金屬)으로 만든 각종 제품",23626.8,137040,11651.9,83319,53721
"2023-03","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",459346.5,6519059,225254.0,6047562,471496
"2023-03","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",216598.5,14275229,193581.0,10462934,3812295
"2023-03","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",12244.4,52430,11643.9,38543,13886
"2023-03","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",754390.9,8458730,113743.1,2010858,6447872
"2023-03","88","항공기와 우주선, 이들의 부분품",391.7,133985,276.3,150697,-16712
"2023-03","89","선박과 수상 구조물",390501.7,939036,60120.5,53367,885668
"2023-03","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",18653.1,1466743,16085.6,1946376,-479633
"2023-03","91","시계와 그 부분품",27.4,18085,322.1,83253,-65168
"2023-03","92","악기와 그 부분품과 부속품",1461.6,10463,884.4,19612,-9148
"2023-03","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",14649.1,111187,65272.5,315267,-204080
"2023-03","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",2485.4,48912,16885.0,268576,-219664
"2023-03","96","잡품",2513.1,41465,10771.1,94353,-52888
"2023-03","97","예술품ㆍ수집품ㆍ골동품",12.8,14697,63.5,47083,-32385
"2023-03","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,2057.1,0,0
"2023-04","01","살아 있는 동물",1.8,714,101.4,5928,-5213
"2023-04","02","육과 식용 설육(屑肉)",2551.7,3718,102319.3,527040,-523322
"2023-04","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",41052.8,148574,95967.0,492803,-344229
"2023-04","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",2562.6,5850,30812.8,137496,-131646
"2023-04","05","다른 류로 분류되지 않은 동물성 생산품",3211.8,4278,4768.5,25500,-21222
"2023-04","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",119.7,931,6833.9,17084,-16154
"2023-04","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",4461.6,12645,102387.2,79098,-66452
"2023-04","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",1597.7,10540,92103.1,202930,-192390
"2023-04","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",355.9,3162,17842.5,93311,-90150
"2023-04","10","곡물",46984.9,15401,1325716.7,477728,-462327
"2023-04","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",5184.9,3821,35028.4,32798,-28978
"2023-04","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",3882.1,45966,220412.9,164970,-119004
"2023-04","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",340.2,11414,10569.6,32009,-20596
"2023-04","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",15.5,101,49184.2,9284,-9183
"2023-04","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",8099.0,10352,124597.0,165850,-155498
"2023-04","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",4232.5,32416,16200.0,88346,-55930
"2023-04","17","당류(糖類)와 설탕과자",19359.6,21484,183817.3,123716,-102232
"2023-04","18","코코아와 그 조제품",1999.8,4952,5019.9,31655,-26703
"2023-04","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",41137.1,157190,24899.5,82293,74897
"2023-04","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",9523.1,71387,79917.6,119313,-47926
"2023-04","21","각종 조제 식료품",32377.6,132608,30504.6,246433,-113826
"2023-04","22","음료ㆍ주류ㆍ식초",94439.7,110210,87981.7,144322,-34112
"2023-04","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",25391.8,25757,507585.3,211801,-186044
"2023-04","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",8079.5,89208,7129.8,47680,41527
"2023-04","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",331162.2,22675,967966.8,76755,-54081
"2023-04","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",101398.4,127082,5799303.5,1528632,-1401551
"2023-04","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",4876931.4,3812230,25078612.0,12530175,-8717945
"2023-04","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",510605.4,1634411,331100.6,2188148,-553737
"2023-04","29","유기화학품",1387179.1,1699693,641093.9,1204172,495521
"2023-04","30","의료용품",2106.1,498808,7322.1,736361,-237552
"2023-04","31","비료",59270.8,26733,90540.8,48829,-22096
"2023-04","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",25833.8,209593,25562.8,210957,-1364
"2023-04","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",29846.5,662085,9452.0,170699,491386
"2023-04","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",49553.7,131129,21432.3,94633,36496
"2023-04","35","단백질계 물질, 변성전분, 글루(glue), 효소",5199.9,70004,14769.8,72124,-2120
"2023-04","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",281.1,4213,400.8,5114,-901
"2023-04","37","사진용이나 영화용 재료",1899.6,82723,2813.5,86943,-4220
"2023-04","38","각종 화학공업 생산품",105886.8,512035,226138.4,693747,-181712
"2023-04","39","플라스틱과 그 제품",1367420.6,2951906,234035.4,1015738,1936167
"2023-04","40","고무와 그 제품",205542.8,591769,75083.4,249580,342189
"2023-04","41","원피(모피는 제외한다)와 가죽",2844.8,29036,9628.4,25926,3110
"2023-04","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",790.5,29123,8481.6,333458,-304335
"2023-04","43","모피ㆍ인조모피와 이들의 제품",4.3,428,85.6,12114,-11686
"2023-04","44","목재와 그 제품, 목탄",3819.9,4795,746603.9,253143,-248348
"2023-04","45","코르크(cork)와 그 제품",2.8,68,55.6,318,-251
"2023-04","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",5.0,134,900.0,4148,-4015
"2023-04","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",55423.3,10593,214824.7,136956,-126363
"2023-04","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",222681.1,233227,104542.4,179170,54058
"2023-04","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",3344.9,48191,1064.6,21421,26770
"2023-04","50","견",20.4,2209,31.7,2889,-681
"2023-04","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",298.0,7289,1075.6,25113,-17824
"2023-04","52","면",3330.5,27479,21763.9,75309,-47830
"2023-04","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",19.2,315,1852.3,7465,-7149
"2023-04","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",28657.8,189878,34540.8,86173,103705
"2023-04","55","인조스테이플섬유",64596.1,111909,14820.1,56048,55861
"2023-04","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",9682.0,67738,17596.6,62447,5291
"2023-04","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",474.1,2859,6628.6,11293,-8433
"2023-04","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1466.4,16750,829.0,6745,10005
"2023-04","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",8473.1,83198,5502.7,34996,48203
"2023-04","60","메리야스 편물과 뜨개질 편물",18504.0,146649,1596.0,8903,137745
"2023-04","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",2899.0,82353,16938.4,358934,-276581
"2023-04","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",3702.8,90533,17493.5,487461,-396928
"2023-04","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",28332.0,54963,23551.7,102079,-47116
"2023-04","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",1801.5,34371,11268.0,290498,-256127
"2023-04","65","모자류와 그 부분품",317.2,10758,957.8,26690,-15932
"2023-04","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",8.4,336,2141.1,14471,-14135
"2023-04","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",33.2,2215,680.6,9541,-7326
"2023-04","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",10794.6,79996,260149.2,123785,-43789
"2023-04","69","도자제품",3583.4,34688,135796.8,139764,-105075
"2023-04","70","유리와 유리제품",31654.8,149446,98044.6,204564,-55118
"2023-04","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",846.2,575631,1480.0,418179,157452
"2023-04","72","철강",2098863.0,2213023,1645482.0,1503135,709887
"2023-04","73","철강의 제품",295574.4,890498,219496.1,611498,279000
"2023-04","74","구리와 그 제품",49907.9,439410,72434.6,643805,-204395
"2023-04","75","니켈과 그 제품",1361.8,28289,7829.0,154643,-126355
"2023-04","76","알루미늄과 그 제품",102670.9,384376,246265.3,691409,-307032
"2023-04","78","납과 그 제품",18281.1,43149,12748.6,28854,14295
"2023-04","79","아연과 그 제품",52815.5,157696,2774.6,9744,147952
"2023-04","80","주석과 그 제품",151.6,6845,1096.2,31686,-24841
"2023-04","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1614.3,23125,10719.9,119745,-96620
"2023-04","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",12177.9,203404,4810.1,85219,118185
"2023-04","83","비금속(卑金屬)으로 만든 각종 제품",21652.1,121595,10427.1,73096,48500
"2023-04","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",467116.7,5651105,210304.6,5888568,-237463
"2023-04","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",194812.7,11869305,165924.8,8976623,2892682
"2023-04","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",12966.6,119430,8818.0,30400,89030
"2023-04","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",705251.4,7998909,110818.4,2075425,5923485
"2023-04","88","항공기와 우주선, 이들의 부분품",292.8,99764,614.5,325858,-226094
"2023-04","89","선박과 수상 구조물",1011540.7,1501821,7710.8,17468,1484353
"2023-04","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",15952.9,1295990,14638.3,1897590,-601600
"2023-04","91","시계와 그 부분품",19.8,10406,288.4,59426,-49020
"2023-04","92","악기와 그 부분품과 부속품",1418.7,9089,753.3,17230,-8141
"2023-04","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",14007.5,107642,62776.0,294024,-186382
"2023-04","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",2130.2,42368,17287.7,273068,-230699
"2023-04","96","잡품",2434.8,42049,9635.7,87837,-45787
"2023-04","97","예술품ㆍ수집품ㆍ골동품",7.1,13425,47.4,51617,-38192
"2023-04","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,1334.6,0,0
"2023-05","01","살아 있는 동물",2.5,751,105.6,4426,-3676
"2023-05","02","육과 식용 설육(屑肉)",3862.8,5492,119927.5,578355,-572864
"2023-05","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",41058.5,144871,103617.5,466012,-321140
"2023-05","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",2968.7,7595,31640.0,129432,-121837
"2023-05","05","다른 류로 분류되지 않은 동물성 생산품",3269.2,4882,4881.3,27292,-22410
"2023-05","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",54.5,892,6381.6,12308,-11416
"2023-05","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",5193.2,11951,83927.1,68234,-56283
"2023-05","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",987.7,5267,84036.4,185589,-180321
"2023-05","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",350.1,2741,18739.5,106390,-103649
"2023-05","10","곡물",4213.5,2076,1478604.3,542967,-540891
"2023-05","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",5974.4,4312,39470.9,36556,-32244
"2023-05","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",2199.6,37394,286255.6,203800,-166406
"2023-05","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",316.6,7299,8374.0,30512,-23212
"2023-05","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",14.6,38,17158.7,3916,-3878
"2023-05","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",11357.4,12667,103163.3,146096,-133429
"2023-05","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",4345.9,38318,17309.6,97541,-59223
"2023-05","17","당류(糖類)와 설탕과자",24570.5,25203,205061.8,141489,-116286
"2023-05","18","코코아와 그 조제품",2168.7,4623,5294.1,32767,-28144
"2023-05","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",41391.0,158227,26571.0,86174,72053
"2023-05","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",10028.8,75921,88192.1,129042,-53121
"2023-05","21","각종 조제 식료품",35472.9,135708,32626.1,262696,-126988
"2023-05","22","음료ㆍ주류ㆍ식초",90027.4,106122,90946.7,146942,-40819
"2023-05","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",32705.6,30840,629100.5,263139,-232299
"2023-05","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",8904.2,89177,4765.7,35359,53818
"2023-05","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",346247.7,19738,1017877.7,84893,-65155
"2023-05","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",151747.4,184995,6673691.5,1783176,-1598181
"2023-05","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",6109756.3,4444277,27307141.4,13440234,-8995956
"2023-05","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",463782.0,1471310,344224.2,1769018,-297707
"2023-05","29","유기화학품",1491879.2,1728333,772706.2,1350658,377676
"2023-05","30","의료용품",2425.9,479542,8918.0,797781,-318240
"2023-05","31","비료",87285.8,30407,198370.0,86816,-56409
"2023-05","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",26745.7,224752,27585.9,189960,34792
"2023-05","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",30606.0,750794,7866.0,169473,581321
"2023-05","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",53524.5,136261,21649.5,91833,44428
